date,channel,country,campaign,spend,impressions,clicks
2025-07-10,SEO,UK,organic,37.94,5420,387
2025-07-10,SEO,US,organic,54.92,7846,586
2025-07-11,Display,BR,prospecting,100.04,20007,157
2025-07-11,Display,BR,retargeting,85.78,17155,132
2025-07-11,Display,DE,prospecting,114.34,22867,195
2025-07-11,Display,DE,retargeting,130.31,26061,221
2025-07-11,Display,IN,prospecting,77.68,15537,121
2025-07-11,Display,IN,retargeting,93.17,18633,160
2025-07-11,Display,UK,prospecting,145.64,29128,228
2025-07-11,Display,UK,retargeting,154.43,30886,253
2025-07-11,Display,US,prospecting,265.88,53177,443
2025-07-11,Display,US,retargeting,198.3,39660,345
2025-07-11,Email,BR,lifecycle,35.81,3979,406
2025-07-11,Email,BR,newsletter,30.58,3398,290
2025-07-11,Email,DE,lifecycle,28.99,3221,314
2025-07-11,Email,DE,newsletter,35.48,3943,369
2025-07-11,Email,IN,lifecycle,24.87,2763,223
2025-07-11,Email,IN,newsletter,18.89,2099,180
2025-07-11,Email,UK,lifecycle,42.6,4734,423
2025-07-11,Email,UK,newsletter,42.13,4681,428
2025-07-11,Email,US,lifecycle,60.99,6777,612
2025-07-11,Email,US,newsletter,61.17,6797,586
2025-07-11,Paid Search,BR,brand,253.68,3523,150
2025-07-11,Paid Search,BR,nonbrand,304.08,4223,187
2025-07-11,Paid Search,DE,brand,343.5,4771,216
2025-07-11,Paid Search,DE,nonbrand,346.01,4806,227
2025-07-11,Paid Search,IN,brand,226.37,3144,147
2025-07-11,Paid Search,IN,nonbrand,190.48,2646,128
2025-07-11,Paid Search,UK,brand,499.77,6941,356
2025-07-11,Paid Search,UK,nonbrand,452.87,6290,267
2025-07-11,Paid Search,US,brand,683.64,9495,445
2025-07-11,Paid Search,US,nonbrand,623.64,8662,376
2025-07-11,Paid Social,BR,prospecting,171.22,13171,239
2025-07-11,Paid Social,BR,retargeting,221.03,17002,265
2025-07-11,Paid Social,DE,prospecting,267.53,20579,366
2025-07-11,Paid Social,DE,retargeting,210.32,16178,266
2025-07-11,Paid Social,IN,prospecting,241.58,18583,319
2025-07-11,Paid Social,IN,retargeting,242.01,18616,344
2025-07-11,Paid Social,UK,prospecting,338.02,26001,432
2025-07-11,Paid Social,UK,retargeting,257.82,19832,372
2025-07-11,Paid Social,US,prospecting,479.64,36895,694
2025-07-11,Paid Social,US,retargeting,596.96,45920,830
2025-07-11,Referral,BR,affiliates,100.02,2223,106
2025-07-11,Referral,DE,affiliates,118.88,2642,128
2025-07-11,Referral,IN,affiliates,108.59,2413,118
2025-07-11,Referral,UK,affiliates,181.22,4027,199
2025-07-11,Referral,US,affiliates,177.5,3944,188
2025-07-11,SEO,BR,organic,25.05,3579,228
2025-07-11,SEO,DE,organic,34.35,4908,370
2025-07-11,SEO,IN,organic,20.73,2962,208
2025-07-11,SEO,UK,organic,34.63,4947,352
2025-07-11,SEO,US,organic,58.85,8407,633
2025-07-12,Display,BR,prospecting,83.92,16784,144
2025-07-12,Display,BR,retargeting,76.05,15211,126
2025-07-12,Display,DE,prospecting,138.81,27763,220
2025-07-12,Display,DE,retargeting,104.98,20995,175
2025-07-12,Display,IN,prospecting,92.11,18422,149
2025-07-12,Display,IN,retargeting,82.71,16542,147
2025-07-12,Display,UK,prospecting,182.61,36522,297
2025-07-12,Display,UK,retargeting,163.25,32650,270
2025-07-12,Display,US,prospecting,209.72,41944,336
2025-07-12,Display,US,retargeting,192.62,38523,310
2025-07-12,Email,BR,lifecycle,34.48,3831,394
2025-07-12,Email,BR,newsletter,29.23,3248,329
2025-07-12,Email,DE,lifecycle,45.59,5065,448
2025-07-12,Email,DE,newsletter,41.4,4600,422
2025-07-12,Email,IN,lifecycle,27.59,3065,280
2025-07-12,Email,IN,newsletter,26.37,2930,272
2025-07-12,Email,UK,lifecycle,46.51,5167,456
2025-07-12,Email,UK,newsletter,48.19,5354,463
2025-07-12,Email,US,lifecycle,62.41,6935,650
2025-07-12,Email,US,newsletter,69.61,7735,650
2025-07-12,Paid Search,BR,brand,286.77,3983,181
2025-07-12,Paid Search,BR,nonbrand,330.71,4593,207
2025-07-12,Paid Search,DE,brand,415.67,5773,263
2025-07-12,Paid Search,DE,nonbrand,303.71,4218,212
2025-07-12,Paid Search,IN,brand,296.6,4119,190
2025-07-12,Paid Search,IN,nonbrand,254.17,3530,177
2025-07-12,Paid Search,UK,brand,533.88,7415,330
2025-07-12,Paid Search,UK,nonbrand,511.89,7110,308
2025-07-12,Paid Search,US,brand,753.17,10461,432
2025-07-12,Paid Search,US,nonbrand,760.55,10563,480
2025-07-12,Paid Social,BR,prospecting,222.03,17079,271
2025-07-12,Paid Social,BR,retargeting,290.47,22344,413
2025-07-12,Paid Social,DE,prospecting,340.33,26180,460
2025-07-12,Paid Social,DE,retargeting,321.24,24711,484
2025-07-12,Paid Social,IN,prospecting,225.94,17380,318
2025-07-12,Paid Social,IN,retargeting,239.38,18414,311
2025-07-12,Paid Social,UK,prospecting,486.48,37421,665
2025-07-12,Paid Social,UK,retargeting,397.87,30605,540
2025-07-12,Paid Social,US,prospecting,557.74,42903,777
2025-07-12,Paid Social,US,retargeting,591.88,45529,865
2025-07-12,Referral,BR,affiliates,100.12,2225,100
2025-07-12,Referral,DE,affiliates,158.31,3518,183
2025-07-12,Referral,IN,affiliates,95.65,2126,112
2025-07-12,Referral,UK,affiliates,169.94,3777,172
2025-07-12,Referral,US,affiliates,250.4,5564,264
2025-07-12,SEO,BR,organic,28.56,4079,264
2025-07-12,SEO,DE,organic,33.28,4754,312
2025-07-12,SEO,IN,organic,24.5,3500,249
2025-07-12,SEO,UK,organic,47.01,6716,508
2025-07-12,SEO,US,organic,74.88,10698,754
2025-07-13,Display,BR,prospecting,98.41,19683,163
2025-07-13,Display,BR,retargeting,85.61,17121,143
2025-07-13,Display,DE,prospecting,140.14,28029,219
2025-07-13,Display,DE,retargeting,115.36,23072,185
2025-07-13,Display,IN,prospecting,99.29,19858,163
2025-07-13,Display,IN,retargeting,97.11,19423,140
2025-07-13,Display,UK,prospecting,141.46,28292,216
2025-07-13,Display,UK,retargeting,176.0,35200,303
2025-07-13,Display,US,prospecting,182.11,36423,288
2025-07-13,Display,US,retargeting,240.16,48031,370
2025-07-13,Email,BR,lifecycle,25.51,2834,252
2025-07-13,Email,BR,newsletter,28.33,3147,317
2025-07-13,Email,DE,lifecycle,41.26,4585,405
2025-07-13,Email,DE,newsletter,35.67,3963,338
2025-07-13,Email,IN,lifecycle,26.36,2929,274
2025-07-13,Email,IN,newsletter,29.49,3277,287
2025-07-13,Email,UK,lifecycle,60.88,6764,522
2025-07-13,Email,UK,newsletter,51.01,5667,507
2025-07-13,Email,US,lifecycle,63.98,7109,648
2025-07-13,Email,US,newsletter,63.66,7073,674
2025-07-13,Paid Search,BR,brand,296.21,4114,190
2025-07-13,Paid Search,BR,nonbrand,315.83,4386,190
2025-07-13,Paid Search,DE,brand,365.69,5079,225
2025-07-13,Paid Search,DE,nonbrand,351.86,4887,211
2025-07-13,Paid Search,IN,brand,306.58,4258,191
2025-07-13,Paid Search,IN,nonbrand,273.83,3803,179
2025-07-13,Paid Search,UK,brand,492.24,6837,271
2025-07-13,Paid Search,UK,nonbrand,463.2,6433,301
2025-07-13,Paid Search,US,brand,578.55,8035,344
2025-07-13,Paid Search,US,nonbrand,574.22,7975,377
2025-07-13,Paid Social,BR,prospecting,208.4,16031,311
2025-07-13,Paid Social,BR,retargeting,222.65,17127,269
2025-07-13,Paid Social,DE,prospecting,297.79,22907,410
2025-07-13,Paid Social,DE,retargeting,308.65,23742,425
2025-07-13,Paid Social,IN,prospecting,245.68,18899,337
2025-07-13,Paid Social,IN,retargeting,215.71,16593,306
2025-07-13,Paid Social,UK,prospecting,407.9,31377,544
2025-07-13,Paid Social,UK,retargeting,340.36,26182,457
2025-07-13,Paid Social,US,prospecting,599.29,46099,747
2025-07-13,Paid Social,US,retargeting,623.59,47968,854
2025-07-13,Referral,BR,affiliates,88.86,1975,99
2025-07-13,Referral,DE,affiliates,140.33,3118,165
2025-07-13,Referral,IN,affiliates,83.65,1859,94
2025-07-13,Referral,UK,affiliates,193.43,4298,214
2025-07-13,Referral,US,affiliates,277.46,6166,323
2025-07-13,SEO,BR,organic,22.92,3275,213
2025-07-13,SEO,DE,organic,30.22,4317,318
2025-07-13,SEO,IN,organic,24.37,3481,250
2025-07-13,SEO,UK,organic,39.18,5597,391
2025-07-13,SEO,US,organic,62.89,8985,687
2025-07-14,Display,BR,prospecting,104.99,20997,174
2025-07-14,Display,BR,retargeting,93.89,18778,151
2025-07-14,Display,DE,prospecting,131.07,26214,202
2025-07-14,Display,DE,retargeting,124.81,24962,198
2025-07-14,Display,IN,prospecting,94.72,18945,168
2025-07-14,Display,IN,retargeting,87.98,17597,140
2025-07-14,Display,UK,prospecting,133.66,26732,218
2025-07-14,Display,UK,retargeting,166.66,33333,290
2025-07-14,Display,US,prospecting,204.12,40824,350
2025-07-14,Display,US,retargeting,235.89,47178,355
2025-07-14,Email,BR,lifecycle,25.44,2827,261
2025-07-14,Email,BR,newsletter,31.57,3508,331
2025-07-14,Email,DE,lifecycle,25.76,2862,269
2025-07-14,Email,DE,newsletter,34.16,3796,353
2025-07-14,Email,IN,lifecycle,20.3,2256,210
2025-07-14,Email,IN,newsletter,23.14,2571,234
2025-07-14,Email,UK,lifecycle,53.64,5960,586
2025-07-14,Email,UK,newsletter,40.77,4530,392
2025-07-14,Email,US,lifecycle,73.68,8186,658
2025-07-14,Email,US,newsletter,74.7,8300,756
2025-07-14,Paid Search,BR,brand,291.03,4042,162
2025-07-14,Paid Search,BR,nonbrand,223.97,3111,148
2025-07-14,Paid Search,DE,brand,247.17,3433,168
2025-07-14,Paid Search,DE,nonbrand,335.8,4664,197
2025-07-14,Paid Search,IN,brand,280.26,3892,171
2025-07-14,Paid Search,IN,nonbrand,261.13,3627,177
2025-07-14,Paid Search,UK,brand,513.4,7131,352
2025-07-14,Paid Search,UK,nonbrand,469.31,6518,290
2025-07-14,Paid Search,US,brand,474.26,6587,320
2025-07-14,Paid Search,US,nonbrand,542.88,7540,319
2025-07-14,Paid Social,BR,prospecting,275.65,21204,391
2025-07-14,Paid Social,BR,retargeting,226.63,17433,330
2025-07-14,Paid Social,DE,prospecting,231.89,17837,302
2025-07-14,Paid Social,DE,retargeting,260.09,20007,364
2025-07-14,Paid Social,IN,prospecting,232.46,17882,330
2025-07-14,Paid Social,IN,retargeting,171.71,13209,241
2025-07-14,Paid Social,UK,prospecting,384.85,29604,520
2025-07-14,Paid Social,UK,retargeting,450.41,34647,627
2025-07-14,Paid Social,US,prospecting,382.52,29425,562
2025-07-14,Paid Social,US,retargeting,622.14,47857,838
2025-07-14,Referral,BR,affiliates,100.43,2232,117
2025-07-14,Referral,DE,affiliates,150.4,3342,185
2025-07-14,Referral,IN,affiliates,108.39,2409,126
2025-07-14,Referral,UK,affiliates,151.32,3363,166
2025-07-14,Referral,US,affiliates,232.81,5174,237
2025-07-14,SEO,BR,organic,25.53,3648,272
2025-07-14,SEO,DE,organic,25.28,3611,256
2025-07-14,SEO,IN,organic,25.37,3624,282
2025-07-14,SEO,UK,organic,40.26,5751,402
2025-07-14,SEO,US,organic,59.55,8507,572
2025-07-15,Display,BR,prospecting,76.61,15322,121
2025-07-15,Display,BR,retargeting,94.1,18820,152
2025-07-15,Display,DE,prospecting,116.94,23387,184
2025-07-15,Display,DE,retargeting,96.35,19269,148
2025-07-15,Display,IN,prospecting,96.96,19393,159
2025-07-15,Display,IN,retargeting,82.54,16508,132
2025-07-15,Display,UK,prospecting,161.63,32326,235
2025-07-15,Display,UK,retargeting,160.7,32139,271
2025-07-15,Display,US,prospecting,181.59,36317,260
2025-07-15,Display,US,retargeting,156.86,31371,249
2025-07-15,Email,BR,lifecycle,20.9,2323,203
2025-07-15,Email,BR,newsletter,22.89,2544,229
2025-07-15,Email,DE,lifecycle,29.72,3303,292
2025-07-15,Email,DE,newsletter,36.24,4027,351
2025-07-15,Email,IN,lifecycle,24.43,2714,242
2025-07-15,Email,IN,newsletter,25.43,2826,276
2025-07-15,Email,UK,lifecycle,40.43,4493,369
2025-07-15,Email,UK,newsletter,42.46,4717,394
2025-07-15,Email,US,lifecycle,49.55,5506,579
2025-07-15,Email,US,newsletter,56.15,6238,578
2025-07-15,Paid Search,BR,brand,306.54,4258,197
2025-07-15,Paid Search,BR,nonbrand,243.95,3388,146
2025-07-15,Paid Search,DE,brand,331.42,4603,196
2025-07-15,Paid Search,DE,nonbrand,318.41,4422,190
2025-07-15,Paid Search,IN,brand,226.19,3142,143
2025-07-15,Paid Search,IN,nonbrand,244.51,3396,160
2025-07-15,Paid Search,UK,brand,477.62,6634,290
2025-07-15,Paid Search,UK,nonbrand,443.08,6154,280
2025-07-15,Paid Search,US,brand,617.79,8580,406
2025-07-15,Paid Search,US,nonbrand,525.41,7297,318
2025-07-15,Paid Social,BR,prospecting,225.84,17373,290
2025-07-15,Paid Social,BR,retargeting,247.96,19074,375
2025-07-15,Paid Social,DE,prospecting,225.69,17361,278
2025-07-15,Paid Social,DE,retargeting,288.76,22212,387
2025-07-15,Paid Social,IN,prospecting,213.92,16455,307
2025-07-15,Paid Social,IN,retargeting,212.42,16340,263
2025-07-15,Paid Social,UK,prospecting,355.02,27309,469
2025-07-15,Paid Social,UK,retargeting,448.6,34508,597
2025-07-15,Paid Social,US,prospecting,476.9,36685,657
2025-07-15,Paid Social,US,retargeting,464.1,35700,632
2025-07-15,Referral,BR,affiliates,118.08,2624,108
2025-07-15,Referral,DE,affiliates,104.93,2332,122
2025-07-15,Referral,IN,affiliates,87.1,1936,103
2025-07-15,Referral,UK,affiliates,150.18,3337,169
2025-07-15,Referral,US,affiliates,223.7,4971,244
2025-07-15,SEO,BR,organic,24.16,3451,216
2025-07-15,SEO,DE,organic,24.61,3516,252
2025-07-15,SEO,IN,organic,21.48,3069,223
2025-07-15,SEO,UK,organic,51.65,7378,541
2025-07-15,SEO,US,organic,55.53,7933,505
2025-07-16,Display,BR,prospecting,102.99,20598,156
2025-07-16,Display,BR,retargeting,87.05,17410,140
2025-07-16,Display,DE,prospecting,113.49,22698,186
2025-07-16,Display,DE,retargeting,137.15,27429,222
2025-07-16,Display,IN,prospecting,69.83,13966,108
2025-07-16,Display,IN,retargeting,87.4,17480,136
2025-07-16,Display,UK,prospecting,142.8,28561,241
2025-07-16,Display,UK,retargeting,166.74,33348,257
2025-07-16,Display,US,prospecting,224.62,44924,345
2025-07-16,Display,US,retargeting,165.57,33114,277
2025-07-16,Email,BR,lifecycle,20.17,2242,198
2025-07-16,Email,BR,newsletter,31.8,3534,319
2025-07-16,Email,DE,lifecycle,31.92,3546,329
2025-07-16,Email,DE,newsletter,35.71,3967,394
2025-07-16,Email,IN,lifecycle,20.3,2255,217
2025-07-16,Email,IN,newsletter,21.23,2359,221
2025-07-16,Email,UK,lifecycle,53.19,5911,506
2025-07-16,Email,UK,newsletter,47.81,5312,500
2025-07-16,Email,US,lifecycle,56.46,6273,572
2025-07-16,Email,US,newsletter,80.77,8975,809
2025-07-16,Paid Search,BR,brand,261.76,3636,186
2025-07-16,Paid Search,BR,nonbrand,262.4,3644,179
2025-07-16,Paid Search,DE,brand,332.56,4619,201
2025-07-16,Paid Search,DE,nonbrand,399.49,5548,246
2025-07-16,Paid Search,IN,brand,166.96,2319,108
2025-07-16,Paid Search,IN,nonbrand,237.82,3303,164
2025-07-16,Paid Search,UK,brand,405.61,5633,255
2025-07-16,Paid Search,UK,nonbrand,366.39,5089,212
2025-07-16,Paid Search,US,brand,678.72,9427,462
2025-07-16,Paid Search,US,nonbrand,628.86,8734,397
2025-07-16,Paid Social,BR,prospecting,251.45,19342,332
2025-07-16,Paid Social,BR,retargeting,244.09,18776,335
2025-07-16,Paid Social,DE,prospecting,224.08,17237,320
2025-07-16,Paid Social,DE,retargeting,288.42,22186,389
2025-07-16,Paid Social,IN,prospecting,187.02,14386,276
2025-07-16,Paid Social,IN,retargeting,234.5,18039,360
2025-07-16,Paid Social,UK,prospecting,376.15,28935,512
2025-07-16,Paid Social,UK,retargeting,415.4,31954,600
2025-07-16,Paid Social,US,prospecting,531.03,40848,770
2025-07-16,Paid Social,US,retargeting,460.11,35393,658
2025-07-16,Referral,BR,affiliates,96.65,2148,114
2025-07-16,Referral,DE,affiliates,115.08,2557,131
2025-07-16,Referral,IN,affiliates,95.49,2122,104
2025-07-16,Referral,UK,affiliates,168.72,3749,189
2025-07-16,Referral,US,affiliates,185.6,4124,211
2025-07-16,SEO,BR,organic,24.48,3497,256
2025-07-16,SEO,DE,organic,31.32,4474,313
2025-07-16,SEO,IN,organic,20.87,2982,192
2025-07-16,SEO,UK,organic,40.77,5824,421
2025-07-16,SEO,US,organic,66.65,9522,655
2025-07-17,Display,BR,prospecting,108.02,21603,168
2025-07-17,Display,BR,retargeting,102.64,20528,167
2025-07-17,Display,DE,prospecting,106.97,21393,173
2025-07-17,Display,DE,retargeting,110.11,22023,193
2025-07-17,Display,IN,prospecting,71.34,14267,119
2025-07-17,Display,IN,retargeting,82.05,16409,139
2025-07-17,Display,UK,prospecting,124.46,24891,203
2025-07-17,Display,UK,retargeting,158.9,31781,239
2025-07-17,Display,US,prospecting,181.78,36355,312
2025-07-17,Display,US,retargeting,227.99,45598,395
2025-07-17,Email,BR,lifecycle,27.5,3056,256
2025-07-17,Email,BR,newsletter,25.05,2783,246
2025-07-17,Email,DE,lifecycle,37.33,4147,426
2025-07-17,Email,DE,newsletter,27.13,3014,278
2025-07-17,Email,IN,lifecycle,30.17,3352,289
2025-07-17,Email,IN,newsletter,28.04,3116,273
2025-07-17,Email,UK,lifecycle,39.13,4348,362
2025-07-17,Email,UK,newsletter,42.24,4694,466
2025-07-17,Email,US,lifecycle,61.31,6813,564
2025-07-17,Email,US,newsletter,70.15,7794,659
2025-07-17,Paid Search,BR,brand,256.48,3562,166
2025-07-17,Paid Search,BR,nonbrand,296.72,4121,182
2025-07-17,Paid Search,DE,brand,424.47,5895,265
2025-07-17,Paid Search,DE,nonbrand,358.69,4982,193
2025-07-17,Paid Search,IN,brand,195.98,2722,138
2025-07-17,Paid Search,IN,nonbrand,273.93,3805,190
2025-07-17,Paid Search,UK,brand,472.23,6559,318
2025-07-17,Paid Search,UK,nonbrand,452.74,6288,275
2025-07-17,Paid Search,US,brand,742.18,10308,456
2025-07-17,Paid Search,US,nonbrand,615.33,8546,451
2025-07-17,Paid Social,BR,prospecting,218.38,16798,307
2025-07-17,Paid Social,BR,retargeting,255.98,19690,382
2025-07-17,Paid Social,DE,prospecting,303.6,23354,445
2025-07-17,Paid Social,DE,retargeting,246.7,18977,325
2025-07-17,Paid Social,IN,prospecting,212.12,16317,274
2025-07-17,Paid Social,IN,retargeting,216.08,16621,325
2025-07-17,Paid Social,UK,prospecting,321.89,24761,460
2025-07-17,Paid Social,UK,retargeting,366.06,28159,458
2025-07-17,Paid Social,US,prospecting,331.89,25530,479
2025-07-17,Paid Social,US,retargeting,549.58,42275,709
2025-07-17,Referral,BR,affiliates,108.03,2401,110
2025-07-17,Referral,DE,affiliates,126.6,2813,129
2025-07-17,Referral,IN,affiliates,84.88,1886,95
2025-07-17,Referral,UK,affiliates,169.03,3756,206
2025-07-17,Referral,US,affiliates,239.91,5331,281
2025-07-17,SEO,BR,organic,23.07,3296,236
2025-07-17,SEO,DE,organic,33.02,4717,316
2025-07-17,SEO,IN,organic,25.41,3630,246
2025-07-17,SEO,UK,organic,39.64,5663,375
2025-07-17,SEO,US,organic,44.72,6389,479
2025-07-18,Display,BR,prospecting,88.02,17605,126
2025-07-18,Display,BR,retargeting,105.13,21026,175
2025-07-18,Display,DE,prospecting,88.52,17705,141
2025-07-18,Display,DE,retargeting,124.91,24981,213
2025-07-18,Display,IN,prospecting,80.02,16003,122
2025-07-18,Display,IN,retargeting,90.0,18000,146
2025-07-18,Display,UK,prospecting,175.16,35031,281
2025-07-18,Display,UK,retargeting,160.76,32152,265
2025-07-18,Display,US,prospecting,210.09,42018,373
2025-07-18,Display,US,retargeting,241.81,48362,387
2025-07-18,Email,BR,lifecycle,23.25,2583,215
2025-07-18,Email,BR,newsletter,27.66,3073,273
2025-07-18,Email,DE,lifecycle,24.23,2692,228
2025-07-18,Email,DE,newsletter,30.23,3359,290
2025-07-18,Email,IN,lifecycle,24.1,2678,249
2025-07-18,Email,IN,newsletter,26.82,2979,266
2025-07-18,Email,UK,lifecycle,42.86,4762,462
2025-07-18,Email,UK,newsletter,50.5,5611,537
2025-07-18,Email,US,lifecycle,56.38,6265,574
2025-07-18,Email,US,newsletter,67.14,7460,692
2025-07-18,Paid Search,BR,brand,285.55,3966,194
2025-07-18,Paid Search,BR,nonbrand,270.61,3758,169
2025-07-18,Paid Search,DE,brand,279.83,3887,184
2025-07-18,Paid Search,DE,nonbrand,395.01,5486,244
2025-07-18,Paid Search,IN,brand,291.12,4043,192
2025-07-18,Paid Search,IN,nonbrand,257.21,3572,170
2025-07-18,Paid Search,UK,brand,400.14,5558,226
2025-07-18,Paid Search,UK,nonbrand,392.46,5451,254
2025-07-18,Paid Search,US,brand,648.26,9004,377
2025-07-18,Paid Search,US,nonbrand,576.42,8006,367
2025-07-18,Paid Social,BR,prospecting,221.21,17016,319
2025-07-18,Paid Social,BR,retargeting,212.86,16374,294
2025-07-18,Paid Social,DE,prospecting,243.56,18735,301
2025-07-18,Paid Social,DE,retargeting,293.86,22605,418
2025-07-18,Paid Social,IN,prospecting,237.27,18251,333
2025-07-18,Paid Social,IN,retargeting,121.58,9352,160
2025-07-18,Paid Social,UK,prospecting,369.13,28395,507
2025-07-18,Paid Social,UK,retargeting,331.23,25479,483
2025-07-18,Paid Social,US,prospecting,449.07,34544,593
2025-07-18,Paid Social,US,retargeting,508.47,39113,754
2025-07-18,Referral,BR,affiliates,94.01,2089,109
2025-07-18,Referral,DE,affiliates,131.32,2918,145
2025-07-18,Referral,IN,affiliates,89.93,1999,105
2025-07-18,Referral,UK,affiliates,158.6,3524,169
2025-07-18,Referral,US,affiliates,229.58,5102,262
2025-07-18,SEO,BR,organic,21.36,3051,215
2025-07-18,SEO,DE,organic,26.92,3846,276
2025-07-18,SEO,IN,organic,24.7,3529,256
2025-07-18,SEO,UK,organic,39.75,5678,395
2025-07-18,SEO,US,organic,42.95,6135,401
2025-07-19,Display,BR,prospecting,93.64,18727,145
2025-07-19,Display,BR,retargeting,96.84,19369,161
2025-07-19,Display,DE,prospecting,102.37,20474,157
2025-07-19,Display,DE,retargeting,134.85,26970,212
2025-07-19,Display,IN,prospecting,90.38,18076,153
2025-07-19,Display,IN,retargeting,112.99,22599,202
2025-07-19,Display,UK,prospecting,141.28,28257,241
2025-07-19,Display,UK,retargeting,148.47,29694,226
2025-07-19,Display,US,prospecting,189.48,37896,345
2025-07-19,Display,US,retargeting,163.59,32717,281
2025-07-19,Email,BR,lifecycle,35.07,3896,389
2025-07-19,Email,BR,newsletter,29.9,3322,260
2025-07-19,Email,DE,lifecycle,36.1,4011,394
2025-07-19,Email,DE,newsletter,34.88,3876,356
2025-07-19,Email,IN,lifecycle,20.21,2245,204
2025-07-19,Email,IN,newsletter,26.92,2991,278
