user_id,seq,channel,touch_date
U000486,2,SEO,2025-06-10
U000486,3,SEO,2025-06-16
U000486,4,Paid Social,2025-07-04
U000478,1,Display,2025-06-15
U000478,2,SEO,2025-06-23
U000478,3,Paid Social,2025-07-04
U000462,1,Display,2025-06-12
U000462,2,Paid Search,2025-06-16
U000462,3,Paid Social,2025-07-04
U000476,1,Display,2025-06-09
U000476,2,Paid Social,2025-07-04
U000494,1,Display,2025-06-19
U000494,2,Paid Social,2025-07-04
U000460,1,Paid Social,2025-06-05
U000460,2,Paid Social,2025-06-24
U000460,3,Paid Social,2025-07-04
U000461,1,Paid Search,2025-06-06
U000461,2,Display,2025-06-13
U000461,3,Paid Social,2025-07-04
U000463,1,Email,2025-06-15
U000463,2,Paid Social,2025-07-04
U000464,1,Paid Social,2025-07-04
U000465,1,Paid Social,2025-06-24
U000465,2,Email,2025-06-24
U000465,3,Paid Social,2025-07-04
U000466,1,Paid Social,2025-07-04
U000468,1,Paid Social,2025-06-09
U000468,2,Referral,2025-06-14
U000468,3,Paid Social,2025-07-04
U000469,1,Paid Search,2025-06-11
U000469,2,Paid Social,2025-07-04
U000470,1,Paid Social,2025-06-13
U000470,2,Paid Social,2025-07-04
U000471,1,Email,2025-06-21
U000471,2,Referral,2025-07-01
U000471,3,Paid Social,2025-07-04
U000472,1,Paid Social,2025-06-07
U000472,2,Paid Search,2025-06-07
U000472,3,Display,2025-06-07
U000472,4,Paid Social,2025-06-08
U000472,5,Paid Social,2025-07-04
U000473,1,Paid Search,2025-06-05
U000473,2,Referral,2025-06-25
U000473,3,Paid Social,2025-07-04
U000474,1,Paid Social,2025-07-04
U000475,1,SEO,2025-06-08
U000475,2,SEO,2025-06-16
U000475,3,Display,2025-06-18
U000475,4,Paid Social,2025-07-04
U000477,1,SEO,2025-06-10
U000477,2,Paid Social,2025-07-04
U000495,1,Paid Social,2025-07-04
U000526,1,Paid Social,2025-06-07
U000526,2,Display,2025-06-16
U000526,3,SEO,2025-07-04
U000497,1,SEO,2025-06-07
U000497,2,Paid Social,2025-06-08
U000497,3,Paid Social,2025-06-09
U000497,4,Paid Social,2025-07-04
U000517,1,SEO,2025-07-04
U000518,1,Email,2025-06-15
U000518,2,SEO,2025-07-04
U000519,1,Email,2025-06-15
U000519,2,SEO,2025-07-04
U000520,1,SEO,2025-06-12
U000520,2,SEO,2025-07-04
U000521,1,Paid Social,2025-06-13
U000521,2,SEO,2025-07-04
U000522,1,SEO,2025-07-04
U000516,1,Display,2025-06-21
U000516,2,SEO,2025-07-04
U000523,1,Email,2025-06-11
U000523,2,Display,2025-06-22
U000523,3,SEO,2025-07-04
U000525,1,SEO,2025-07-04
U000459,1,Paid Social,2025-06-18
U000459,2,Paid Social,2025-07-04
U000527,1,Referral,2025-06-07
U000527,2,Paid Social,2025-06-17
U000527,3,SEO,2025-07-04
U000528,1,Email,2025-06-10
U000528,2,SEO,2025-07-04
U000529,1,SEO,2025-07-04
U000530,1,SEO,2025-07-04
U000524,1,Display,2025-06-09
U000524,2,SEO,2025-07-04
U000515,1,Display,2025-06-08
U000515,2,Paid Social,2025-06-11
U000515,3,SEO,2025-07-04
U000514,1,SEO,2025-06-12
U000514,2,Display,2025-06-14
U000514,3,Referral,2025-07-04
U000513,1,Referral,2025-07-04
U000498,1,Paid Search,2025-06-16
U000498,2,Paid Social,2025-07-04
U000499,1,Paid Social,2025-06-05
U000499,2,Paid Social,2025-07-04
U000500,1,Paid Social,2025-07-04
U000501,1,Email,2025-06-23
U000501,2,Referral,2025-07-04
U000502,1,Referral,2025-07-04
U000503,1,Referral,2025-07-04
U000504,1,Email,2025-06-13
U000504,2,Referral,2025-07-04
U000505,1,Paid Social,2025-06-16
U000505,2,Referral,2025-07-04
U000506,1,Display,2025-06-23
U000506,2,Referral,2025-07-04
U000507,1,Display,2025-06-05
U000507,2,Paid Social,2025-06-07
U000507,3,Email,2025-06-09
U000507,4,Referral,2025-07-04
U000508,1,Referral,2025-07-04
U000509,1,Display,2025-06-10
U000509,2,Referral,2025-07-04
U000510,1,Display,2025-06-08
U000510,2,Referral,2025-07-04
U000511,1,Referral,2025-07-04
U000512,1,SEO,2025-06-11
U000512,2,Email,2025-06-12
U000512,3,Email,2025-06-16
U000512,4,Referral,2025-07-04
U000496,1,Paid Social,2025-06-10
U000496,2,Paid Social,2025-06-18
U000496,3,Paid Social,2025-07-04
U000458,1,Referral,2025-06-17
U000458,2,Display,2025-06-23
U000458,3,Paid Social,2025-07-04
U000467,1,Paid Social,2025-07-04
U000456,1,SEO,2025-06-09
U000456,2,Email,2025-06-27
U000456,3,Display,2025-07-01
U000456,4,Paid Social,2025-07-04
U000405,1,Paid Social,2025-06-29
U000405,2,Email,2025-07-04
U000406,1,Paid Social,2025-06-15
U000406,2,Email,2025-07-04
U000407,1,Display,2025-06-15
U000407,2,Referral,2025-06-17
U000407,3,Email,2025-07-04
U000408,1,Email,2025-07-04
U000409,1,Email,2025-07-04
U000410,1,Email,2025-07-04
U000404,1,Display,2025-06-17
U000404,2,Paid Social,2025-06-22
U000404,3,Email,2025-07-04
U000411,1,Email,2025-06-11
U000411,2,SEO,2025-06-19
U000411,3,SEO,2025-06-23
U000411,4,Email,2025-07-04
U000413,1,Display,2025-06-06
U000413,2,Email,2025-07-04
U000414,1,SEO,2025-06-06
U000414,2,Email,2025-07-04
U000415,1,Referral,2025-06-07
U000415,2,Display,2025-06-13
U000415,3,Email,2025-07-04
U000416,1,Email,2025-07-04
U000417,1,Email,2025-07-04
U000418,1,Email,2025-07-04
U000412,1,Email,2025-06-11
U000412,2,Email,2025-07-04
U000403,1,Paid Social,2025-06-10
U000403,2,Email,2025-06-20
U000403,3,Email,2025-07-04
U000401,1,Display,2025-06-05
U000401,2,Display,2025-06-21
U000401,3,Email,2025-07-04
U000400,1,Email,2025-06-11
U000400,2,Paid Social,2025-06-14
U000400,3,Email,2025-07-04
U000457,1,Email,2025-06-11
U000457,2,Paid Search,2025-06-18
U000457,3,Paid Social,2025-07-04
U000386,1,Display,2025-07-04
U000387,1,Display,2025-07-04
U000388,1,SEO,2025-06-11
U000388,2,Paid Social,2025-06-20
U000388,3,Display,2025-07-04
U000389,1,Display,2025-06-05
U000389,2,Display,2025-06-10
U000389,3,Email,2025-07-04
U000390,1,Email,2025-07-04
U000391,1,Email,2025-07-04
U000392,1,Email,2025-06-22
U000392,2,Email,2025-07-04
U000393,1,Display,2025-06-18
U000393,2,Email,2025-07-04
U000394,1,Paid Social,2025-06-18
U000394,2,Email,2025-07-04
U000395,1,Paid Social,2025-06-05
U000395,2,Paid Social,2025-06-17
U000395,3,Email,2025-07-04
U000396,1,Email,2025-07-04
U000397,1,Paid Social,2025-06-10
U000397,2,Paid Search,2025-06-14
U000397,3,Email,2025-07-04
U000398,1,Display,2025-06-10
U000398,2,Email,2025-07-04
U000399,1,SEO,2025-06-07
U000399,2,Email,2025-07-04
U000419,1,Paid Social,2025-06-10
U000419,2,Paid Search,2025-07-04
U000420,1,Display,2025-06-14
U000420,2,Paid Search,2025-06-25
U000420,3,Paid Search,2025-06-28
U000420,4,Paid Search,2025-07-04
U000402,1,Email,2025-07-04
U000422,1,Paid Search,2025-07-04
U000442,1,Paid Search,2025-07-04
U000443,1,SEO,2025-06-30
U000443,2,Paid Search,2025-07-04
U000444,1,SEO,2025-06-24
U000444,2,Paid Search,2025-07-04
U000445,1,Paid Search,2025-07-04
U000446,1,SEO,2025-06-07
U000446,2,Paid Search,2025-07-04
U000448,1,Paid Social,2025-06-19
U000448,2,Paid Search,2025-07-04
U000441,1,SEO,2025-06-14
U000441,2,Email,2025-06-22
U000441,3,Paid Search,2025-07-04
U000449,1,Email,2025-06-22
U000449,2,Paid Search,2025-07-04
U000451,1,SEO,2025-06-07
U000451,2,Paid Search,2025-07-04
U000452,1,Paid Search,2025-07-04
U000453,1,Paid Social,2025-06-11
U000453,2,SEO,2025-06-26
U000453,3,Paid Search,2025-07-04
U000454,1,Email,2025-06-06
U000454,2,Paid Search,2025-07-04
U000421,1,SEO,2025-06-06
U000421,2,Paid Search,2025-07-04
U000455,1,Display,2025-06-16
U000455,2,Paid Social,2025-07-04
U000450,1,Display,2025-06-12
U000450,2,SEO,2025-06-26
U000450,3,Referral,2025-06-29
U000450,4,Paid Search,2025-07-04
U000440,1,Paid Search,2025-07-04
U000447,1,Display,2025-06-13
U000447,2,Paid Search,2025-07-04
U000429,1,Referral,2025-06-11
U000429,2,Paid Social,2025-06-23
U000429,3,Display,2025-06-25
U000429,4,Paid Search,2025-07-04
U000425,1,SEO,2025-06-21
U000425,2,Paid Search,2025-07-04
U000426,1,Paid Social,2025-06-15
U000426,2,Paid Search,2025-07-04
U000427,1,Paid Search,2025-07-04
U000428,1,Paid Search,2025-06-07
U000428,2,Paid Search,2025-07-04
U000423,1,Referral,2025-06-06
U000423,2,Paid Social,2025-06-25
U000423,3,Paid Search,2025-07-04
U000430,1,SEO,2025-06-17
U000430,2,Paid Search,2025-07-04
U000439,1,Paid Search,2025-06-10
U000439,2,Paid Search,2025-07-04
U000431,1,Paid Social,2025-06-19
U000431,2,SEO,2025-06-22
U000431,3,Paid Search,2025-07-04
U000432,1,Paid Search,2025-06-07
U000432,2,Paid Search,2025-07-04
U000433,1,Paid Search,2025-07-04
U000434,1,Display,2025-06-21
U000434,2,Paid Social,2025-06-22
U000434,3,Paid Search,2025-07-04
U000435,1,Display,2025-06-13
U000435,2,Paid Social,2025-06-27
U000435,3,Paid Search,2025-07-04
U000436,1,Display,2025-06-09
U000436,2,Email,2025-06-11
U000436,3,Paid Social,2025-06-18
U000436,4,SEO,2025-06-20
U000436,5,Paid Search,2025-07-04
U000437,1,Paid Social,2025-06-17
U000437,2,Email,2025-06-21
U000437,3,Paid Search,2025-07-04
U000438,1,Paid Search,2025-07-04
U000424,1,Paid Social,2025-06-05
U000424,2,Paid Search,2025-07-04
U000637,1,SEO,2025-06-27
U000637,2,Paid Social,2025-07-05
U000638,1,Display,2025-06-08
U000638,2,SEO,2025-06-12
U000638,3,Paid Social,2025-07-05
U000649,1,Display,2025-06-11
U000649,2,SEO,2025-06-15
U000649,3,Paid Social,2025-07-05
U000639,1,SEO,2025-06-08
U000639,2,Paid Social,2025-07-05
U000635,1,Paid Search,2025-06-23
U000635,2,Paid Social,2025-07-05
U000634,1,Paid Search,2025-06-16
U000634,2,Email,2025-06-21
U000634,3,Paid Social,2025-07-05
U000636,1,SEO,2025-06-09
U000636,2,Paid Social,2025-07-05
U000640,1,Paid Social,2025-07-05
U000647,1,SEO,2025-06-09
U000647,2,Display,2025-06-15
U000647,3,Display,2025-06-17
U000647,4,Paid Social,2025-07-05
U000642,1,Paid Social,2025-07-05
U000643,1,Display,2025-06-30
U000643,2,Paid Social,2025-07-05
U000644,1,SEO,2025-06-15
U000644,2,Paid Social,2025-07-05
U000645,1,SEO,2025-06-24
U000645,2,Paid Social,2025-07-05
U000646,1,Paid Social,2025-07-05
U000648,1,Display,2025-06-14
U000648,2,Display,2025-06-17
U000648,3,Email,2025-07-01
U000648,4,Display,2025-07-01
U000648,5,Paid Social,2025-07-05
U000633,1,Paid Social,2025-07-05
U000641,1,Email,2025-06-06
U000641,2,SEO,2025-06-20
U000641,3,Paid Social,2025-07-05
U000632,1,Display,2025-06-12
U000632,2,Referral,2025-06-20
U000632,3,SEO,2025-06-27
U000632,4,Paid Social,2025-07-05
U000615,1,Paid Search,2025-06-07
U000615,2,Paid Social,2025-07-05
U000630,1,Paid Social,2025-07-05
U000650,1,Paid Social,2025-07-05
U000613,1,Paid Social,2025-06-09
U000613,2,Paid Search,2025-07-05
U000614,1,Display,2025-06-23
U000614,2,Paid Social,2025-07-05
U000616,1,Paid Search,2025-06-18
U000616,2,Display,2025-06-21
U000616,3,SEO,2025-07-01
U000616,4,SEO,2025-07-03
U000616,5,Paid Social,2025-07-05
U000617,1,Email,2025-07-02
U000617,2,Paid Social,2025-07-05
U000618,1,Paid Search,2025-06-06
U000618,2,Paid Search,2025-06-14
U000618,3,Email,2025-06-28
U000618,4,Paid Social,2025-06-29
U000618,5,Paid Social,2025-07-05
U000619,1,Email,2025-06-21
U000619,2,Paid Search,2025-06-27
U000619,3,Paid Social,2025-07-02
U000619,4,Paid Social,2025-07-05
U000620,1,Paid Social,2025-07-05
U000621,1,SEO,2025-06-23
U000621,2,Paid Search,2025-06-28
U000621,3,Paid Social,2025-07-05
U000622,1,Paid Social,2025-07-05
U000623,1,Paid Social,2025-06-08
U000623,2,SEO,2025-06-14
U000623,3,Paid Social,2025-07-05
U000624,1,Display,2025-06-14
U000624,2,Paid Social,2025-06-15
U000624,3,SEO,2025-06-17
U000624,4,Paid Social,2025-07-05
U000625,1,Paid Social,2025-06-13
U000625,2,Paid Social,2025-06-13
U000625,3,Paid Social,2025-07-05
U000626,1,Paid Social,2025-07-05
U000627,1,SEO,2025-06-10
U000627,2,Paid Social,2025-07-05
U000628,1,SEO,2025-06-12
U000628,2,Paid Social,2025-07-05
U000629,1,Paid Social,2025-06-13
U000629,2,Email,2025-06-21
U000629,3,Paid Social,2025-07-05
U000631,1,Paid Social,2025-06-09
U000631,2,Paid Social,2025-07-05
U000651,1,Paid Social,2025-06-25
U000651,2,Paid Social,2025-07-05
U000686,1,SEO,2025-07-05
U000653,1,Paid Search,2025-06-18
U000653,2,Paid Search,2025-06-20
U000653,3,Paid Social,2025-06-22
U000653,4,SEO,2025-07-03
U000653,5,Paid Social,2025-07-05
U000675,1,SEO,2025-07-05
U000690,1,Referral,2025-06-19
U000690,2,SEO,2025-07-05
U000676,1,Email,2025-06-08
U000676,2,SEO,2025-07-05
U000677,1,Referral,2025-06-15
U000677,2,SEO,2025-07-05
U000678,1,Display,2025-06-08
U000678,2,Referral,2025-06-17
U000678,3,Display,2025-06-29
U000678,4,Paid Search,2025-06-30
U000678,5,SEO,2025-07-05
U000679,1,SEO,2025-07-05
U000680,1,Display,2025-06-06
U000680,2,SEO,2025-07-05
U000674,1,Display,2025-06-12
U000674,2,SEO,2025-07-05
U000681,1,Paid Social,2025-06-09
U000681,2,Referral,2025-06-10
U000681,3,SEO,2025-07-05
U000683,1,SEO,2025-07-05
U000684,1,Display,2025-06-22
U000684,2,Display,2025-06-23
U000684,3,SEO,2025-07-05
U000685,1,Paid Social,2025-06-07
U000685,2,SEO,2025-06-10
U000685,3,Email,2025-06-11
U000685,4,SEO,2025-07-05
U000687,1,Paid Social,2025-06-07
U000687,2,SEO,2025-06-12
U000687,3,Paid Search,2025-06-19
U000687,4,SEO,2025-07-05
U000688,1,SEO,2025-07-05
U000689,1,Paid Social,2025-06-18
U000689,2,Referral,2025-06-28
U000689,3,SEO,2025-07-05
U000612,1,Display,2025-06-13
U000612,2,Paid Search,2025-07-05
U000682,1,Display,2025-06-09
U000682,2,SEO,2025-07-05
U000673,1,Paid Search,2025-06-06
U000673,2,Display,2025-06-30
U000673,3,SEO,2025-07-05
U000672,1,SEO,2025-07-05
U000671,1,SEO,2025-07-05
U000654,1,Paid Social,2025-07-05
U000655,1,Display,2025-06-16
U000655,2,Referral,2025-06-16
U000655,3,Paid Social,2025-07-05
U000656,1,Paid Social,2025-06-15
U000656,2,Paid Social,2025-07-05
U000657,1,Referral,2025-07-05
U000658,1,Referral,2025-07-05
U000659,1,Display,2025-06-15
U000659,2,Display,2025-06-16
U000659,3,Referral,2025-07-05
U000660,1,Display,2025-06-16
U000660,2,Email,2025-06-21
U000660,3,Paid Social,2025-06-30
U000660,4,Referral,2025-07-05
U000661,1,Paid Social,2025-06-23
U000661,2,Referral,2025-07-05
U000662,1,Display,2025-06-21
U000662,2,Paid Social,2025-06-27
U000662,3,Referral,2025-07-05
U000663,1,Referral,2025-07-05
U000664,1,Referral,2025-06-08
U000664,2,Email,2025-06-27
U000664,3,Referral,2025-07-05
U000665,1,Display,2025-06-09
U000665,2,Referral,2025-07-05
U000666,1,Display,2025-06-08
U000666,2,Email,2025-06-18
U000666,3,Referral,2025-07-05
U000667,1,SEO,2025-06-20
U000667,2,Paid Social,2025-06-25
U000667,3,Referral,2025-07-05
U000668,1,Display,2025-06-20
U000668,2,Referral,2025-07-05
U000669,1,Referral,2025-07-05
U000670,1,Email,2025-06-11
U000670,2,Paid Social,2025-06-15
U000670,3,Referral,2025-07-05
U000652,1,Paid Social,2025-06-19
U000652,2,Display,2025-06-30
U000652,3,Paid Social,2025-07-05
U000611,1,Paid Search,2025-07-05
U000545,1,Email,2025-07-05
U000609,1,Paid Social,2025-06-15
U000609,2,Paid Search,2025-07-05
U000552,1,Display,2025-06-08
U000552,2,Email,2025-07-05
U000553,1,Email,2025-07-05
U000554,1,Paid Social,2025-06-17
U000554,2,Email,2025-07-05
U000555,1,Display,2025-06-06
U000555,2,Paid Search,2025-06-14
U000555,3,Paid Search,2025-06-14
U000555,4,Referral,2025-06-23
U000555,5,Email,2025-07-05
U000556,1,Display,2025-06-15
U000556,2,Email,2025-07-05
U000557,1,Paid Social,2025-06-22
U000557,2,SEO,2025-07-01
U000557,3,Email,2025-07-05
U000558,1,Referral,2025-06-12
U000558,2,Email,2025-07-05
U000551,1,Email,2025-06-14
U000551,2,Paid Social,2025-06-27
U000551,3,Email,2025-07-05
U000559,1,Email,2025-06-20
U000559,2,Email,2025-07-05
U000561,1,Paid Social,2025-06-12
U000561,2,Paid Search,2025-07-05
U000562,1,Email,2025-06-08
U000562,2,Paid Search,2025-07-05
U000563,1,Paid Search,2025-07-05
U000564,1,Display,2025-06-13
U000564,2,Paid Social,2025-06-18
U000564,3,Paid Search,2025-07-05
U000565,1,SEO,2025-06-07
U000565,2,Paid Search,2025-07-05
U000566,1,Email,2025-06-19
U000566,2,Paid Search,2025-06-20
U000566,3,Paid Social,2025-06-24
U000566,4,Paid Search,2025-07-05
U000567,1,Referral,2025-06-08
U000567,2,Paid Search,2025-07-05
U000560,1,Paid Social,2025-06-08
U000560,2,SEO,2025-06-21
U000560,3,Paid Social,2025-06-23
U000560,4,Paid Search,2025-07-05
U000568,1,Paid Search,2025-07-05
U000550,1,Paid Social,2025-06-07
U000550,2,Display,2025-06-07
U000550,3,Display,2025-06-09
U000550,4,Email,2025-06-10
U000550,5,Email,2025-07-05
U000548,1,Email,2025-07-05
U000610,1,Paid Search,2025-07-05
U000532,1,Email,2025-06-06
U000532,2,Display,2025-07-05
U000533,1,Paid Social,2025-06-29
U000533,2,SEO,2025-07-02
U000533,3,Display,2025-07-05
U000534,1,Display,2025-07-05
U000535,1,Email,2025-06-07
U000535,2,Email,2025-07-05
U000536,1,Paid Social,2025-06-10
U000536,2,Email,2025-07-05
U000537,1,SEO,2025-06-24
U000537,2,Email,2025-07-05
U000549,1,SEO,2025-06-10
U000549,2,Email,2025-06-15
U000549,3,Paid Search,2025-06-17
U000549,4,Display,2025-06-21
U000549,5,Email,2025-07-05
U000538,1,Paid Search,2025-06-18
U000538,2,Email,2025-07-05
U000540,1,SEO,2025-06-11
U000540,2,Email,2025-07-05
U000541,1,Paid Social,2025-06-06
U000541,2,Email,2025-07-05
U000542,1,Paid Social,2025-06-08
U000542,2,Paid Search,2025-06-25
U000542,3,Email,2025-07-05
U000543,1,Email,2025-06-08
U000543,2,Paid Social,2025-06-11
U000543,3,Email,2025-07-05
U000544,1,SEO,2025-06-16
U000544,2,SEO,2025-06-23
U000544,3,Email,2025-07-05
U000546,1,Email,2025-07-05
U000547,1,Email,2025-07-05
U000539,1,Display,2025-07-03
U000539,2,Email,2025-07-05
U000569,1,Paid Search,2025-07-05
U000531,1,Paid Social,2025-06-19
U000531,2,Display,2025-07-05
U000571,1,Paid Search,2025-07-05
U000593,1,SEO,2025-06-11
U000593,2,SEO,2025-06-13
U000593,3,Display,2025-06-14
U000593,4,Paid Search,2025-07-05
U000594,1,Email,2025-06-30
U000594,2,SEO,2025-07-02
U000594,3,Paid Search,2025-07-05
U000595,1,Email,2025-06-20
U000595,2,Paid Search,2025-07-05
U000596,1,Display,2025-06-15
U000596,2,Paid Search,2025-07-05
U000597,1,Paid Search,2025-07-05
U000598,1,Paid Search,2025-07-05
U000599,1,Paid Social,2025-07-01
U000599,2,Paid Search,2025-07-05
U000592,1,Display,2025-06-10
U000592,2,Paid Search,2025-07-05
U000600,1,Paid Search,2025-07-05
U000602,1,Display,2025-06-23
U000602,2,Paid Search,2025-07-05
U000603,1,Paid Search,2025-07-05
U000604,1,Paid Search,2025-07-05
U000605,1,Paid Social,2025-06-09
U000605,2,Display,2025-06-17
U000605,3,Paid Search,2025-07-05
U000606,1,Paid Social,2025-06-19
U000606,2,Paid Search,2025-06-28
U000606,3,Paid Social,2025-06-29
U000606,4,Paid Search,2025-07-05
U000607,1,Paid Social,2025-06-08
U000607,2,Paid Search,2025-06-18
U000607,3,Paid Search,2025-07-05
U000570,1,Paid Search,2025-06-08
U000570,2,Display,2025-06-19
U000570,3,Email,2025-06-27
U000570,4,Paid Search,2025-07-05
U000601,1,Email,2025-06-16
U000601,2,Paid Search,2025-07-05
U000591,1,SEO,2025-07-01
U000591,2,Paid Social,2025-07-02
U000591,3,Paid Search,2025-07-05
U000608,1,Email,2025-06-06
U000608,2,Display,2025-06-08
U000608,3,Referral,2025-06-13
U000608,4,Paid Search,2025-07-05
U000589,1,Paid Social,2025-06-26
U000589,2,Paid Search,2025-07-05
U000572,1,Display,2025-06-14
U000572,2,Referral,2025-06-18
U000572,3,Paid Search,2025-07-05
U000573,1,Paid Search,2025-07-05
U000574,1,Display,2025-06-07
U000574,2,Display,2025-06-10
U000574,3,Paid Search,2025-07-05
U000575,1,Paid Search,2025-07-05
U000576,1,Paid Social,2025-06-20
U000576,2,Paid Search,2025-07-05
U000590,1,Display,2025-06-25
U000590,2,Paid Search,2025-07-05
U000578,1,Paid Search,2025-07-05
U000579,1,SEO,2025-06-08
U000579,2,Paid Search,2025-07-05
U000577,1,Paid Social,2025-06-13
U000577,2,Paid Search,2025-07-05
U000581,1,Paid Search,2025-07-05
U000582,1,Paid Search,2025-07-05
U000583,1,Paid Social,2025-06-14
U000583,2,Paid Search,2025-07-05
U000584,1,Paid Search,2025-07-05
U000585,1,Display,2025-06-28
U000585,2,Referral,2025-07-02
U000585,3,Paid Search,2025-07-05
U000586,1,Email,2025-06-20
U000586,2,Paid Search,2025-07-05
U000587,1,Referral,2025-07-01
U000587,2,Paid Search,2025-07-05
U000588,1,Paid Search,2025-07-05
U000580,1,SEO,2025-06-08
U000580,2,Email,2025-06-21
U000580,3,Display,2025-06-27
U000580,4,Paid Search,2025-06-27
U000580,5,Paid Search,2025-07-05
U000790,1,Paid Social,2025-06-12
U000790,2,Paid Social,2025-07-06
U000791,1,Paid Social,2025-06-21
U000791,2,Paid Social,2025-07-06
U000792,1,Paid Social,2025-06-12
U000792,2,Paid Social,2025-07-06
U000793,1,Referral,2025-06-15
U000793,2,Display,2025-06-29
U000793,3,Paid Social,2025-07-06
U000794,1,Paid Social,2025-07-06
U000795,1,Paid Social,2025-06-11
U000795,2,Paid Social,2025-06-15
U000795,3,Paid Social,2025-07-06
U000796,1,Display,2025-06-25
U000796,2,Paid Social,2025-07-06
U000805,1,Paid Social,2025-07-06
U000798,1,Paid Social,2025-06-19
U000798,2,Paid Social,2025-07-06
U000799,1,Paid Social,2025-07-06
U000800,1,Paid Social,2025-07-06
U000801,1,Paid Social,2025-07-06
U000802,1,Paid Social,2025-07-06
U000803,1,Email,2025-06-08
U000803,2,Display,2025-06-13
U000803,3,Paid Social,2025-07-06
U000804,1,Paid Social,2025-06-11
U000804,2,Paid Social,2025-07-06
U000797,1,Paid Social,2025-06-17
U000797,2,Display,2025-06-20
U000797,3,Paid Social,2025-07-06
U000789,1,SEO,2025-06-12
U000789,2,Paid Social,2025-07-06
U000780,1,SEO,2025-06-11
U000780,2,Email,2025-06-15
U000780,3,Display,2025-06-15
U000780,4,Paid Social,2025-07-06
U000787,1,SEO,2025-06-11
U000787,2,Paid Social,2025-07-06
U000806,1,Paid Social,2025-06-09
U000806,2,Referral,2025-06-14
U000806,3,Display,2025-06-24
U000806,4,Paid Social,2025-07-06
U000771,1,Email,2025-06-21
U000771,2,Paid Social,2025-06-30
U000771,3,Paid Search,2025-07-06
U000772,1,Paid Search,2025-07-06
U000773,1,Paid Social,2025-06-07
U000773,2,Email,2025-06-19
U000773,3,Email,2025-06-22
U000773,4,Paid Search,2025-07-06
U000774,1,Paid Social,2025-07-06
U000775,1,Display,2025-06-18
U000775,2,Display,2025-06-27
U000775,3,Paid Social,2025-07-06
U000776,1,SEO,2025-06-09
U000776,2,Paid Social,2025-07-06
U000788,1,SEO,2025-06-12
U000788,2,Paid Social,2025-07-06
U000777,1,Paid Social,2025-07-06
U000779,1,SEO,2025-06-09
